otu	sample	abundance	participant_id	study_week	semester	supplement_consumed	frequency	final_weight	phylum	class	order	family	genus
sv-86:U441-1_S146_L001_001	U581_3	0.013318534961154272	U581	week1	Winter2018	BRMPS	2xdaily	0.38	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U271_3	0.01325301204819277	U271	week1	Fall2016	BRMPS	1xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U546_6	0.013245033112582781	U546	week3	Winter2018	BRMPS	2xdaily	0.39	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U523_4	0.01288056206088993	U523	week3	Winter2018	BRMPS	2xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U545_4	0.012790697674418604	U545	week3	Winter2018	BRMPS	2xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U184_2	0.012539184952978056	U184	week1	Winter2016	BRMPS	2xdaily	0.37	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U521_6	0.012448132780082987	U521	week3	Winter2018	BRMPS	2xdaily	0.35	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U510_2	0.012244897959183673	U510	week1	Winter2018	BRMPS	2xdaily	0.54	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U165_2	0.012207527975584944	U165	week1	Winter2016	BRMPS	2xdaily	0.45	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U507_4	0.012035010940919038	U507	week3	Winter2018	BRMPS	2xdaily	0.43	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U131_1	0.01193058568329718	U131	week1	Winter2016	BRMPS	2xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-121:U280-7_S371_L001_001	U535_3	0.011904761904761904	U535	week1	Winter2018	BRMPS	2xdaily	0.48	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae/Ruminococcaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U500_6	0.011866235167206042	U500	week3	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U214_6	0.011815252416756176	U214	week3	Fall2016	BRMPS	1xdaily	0.53	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U185_5	0.011806375442739079	U185	week3	Winter2016	BRMPS	2xdaily	0.33	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U131_2	0.011789924973204717	U131	week1	Winter2016	BRMPS	2xdaily	0.41	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U300_3	0.011727078891257996	U300	week1	Fall2016	BRMPS	1xdaily	0.69	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U162_2	0.011603375527426161	U162	week1	Winter2016	BRMPS	2xdaily	0.77	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-121:U280-7_S371_L001_001	U271_5	0.011494252873563218	U271	week3	Fall2016	BRMPS	1xdaily	0.46	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae/Ruminococcaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U296_3	0.011494252873563218	U296	week1	Fall2016	BRMPS	1xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U546_1	0.011470281543274244	U546	week1	Winter2018	BRMPS	2xdaily	0.36	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U214_4	0.011467889908256881	U214	week3	Fall2016	BRMPS	1xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U501_3	0.01126126126126126	U501	week1	Winter2018	BRMPS	2xdaily	0.32	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U268_2	0.011247443762781187	U268	week1	Fall2016	BRMPS	1xdaily	0.27	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U165_1	0.011247443762781187	U165	week1	Winter2016	BRMPS	2xdaily	0.59	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U542_5	0.011185682326621925	U542	week3	Winter2018	BRMPS	2xdaily	0.69	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U510_6	0.011156186612576065	U510	week3	Winter2018	BRMPS	2xdaily	0.5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U269_6	0.011061946902654867	U269	week3	Fall2016	BRMPS	1xdaily	0.48	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U509_1	0.01092896174863388	U509	week1	Winter2018	BRMPS	2xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U529_2	0.010869565217391304	U529	week1	Winter2018	BRMPS	2xdaily	0.56	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U214_2	0.010752688172043012	U214	week1	Fall2016	BRMPS	1xdaily	0.55	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U149_3	0.010741138560687433	U149	week1	Winter2016	BRMPS	2xdaily	0.79	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U188_3	0.010741138560687433	U188	week1	Winter2016	BRMPS	2xdaily	0.33	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U542_6	0.010718113612004287	U542	week3	Winter2018	BRMPS	2xdaily	0.6	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U541_1	0.010650887573964497	U541	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U523_5	0.010588235294117647	U523	week3	Winter2018	BRMPS	2xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U184_7	0.010582010582010581	U184	week3	Winter2016	BRMPS	2xdaily	0.5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U162_8	0.010570824524312896	U162	week3	Winter2016	BRMPS	2xdaily	0.87	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U543_4	0.010526315789473684	U543	week3	Winter2018	BRMPS	2xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U525_3	0.010526315789473684	U525	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U224_5	0.010427528675703858	U224	week3	Fall2016	BRMPS	1xdaily	0.28	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U129_6	0.010395010395010396	U129	week3	Winter2016	BRMPS	2xdaily	0.72	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U151_7	0.010330578512396695	U151	week3	Winter2016	BRMPS	2xdaily	0.76	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U214_5	0.01021566401816118	U214	week3	Fall2016	BRMPS	1xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U545_3	0.01021566401816118	U545	week1	Winter2018	BRMPS	2xdaily	0.42	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U161_7	0.010030090270812437	U161	week3	Winter2016	BRMPS	2xdaily	0.28	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U500_1	0.010011123470522803	U500	week1	Winter2018	BRMPS	2xdaily	0.59	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U507_5	0.01	U507	week3	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U574_3	0.009911894273127754	U574	week1	Winter2018	BRMPS	2xdaily	0.35	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U185_6	0.0097442143727162	U185	week3	Winter2016	BRMPS	2xdaily	0.48	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U186_8	0.009708737864077669	U186	week3	Winter2016	BRMPS	2xdaily	0.4	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U519_4	0.009708737864077669	U519	week3	Winter2018	BRMPS	2xdaily	0.46	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U131_3	0.009615384615384616	U131	week1	Winter2016	BRMPS	2xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U188_2	0.009533898305084746	U188	week1	Winter2016	BRMPS	2xdaily	0.54	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U500_4	0.009513742071881607	U500	week3	Winter2018	BRMPS	2xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U543_1	0.00949367088607595	U543	week1	Winter2018	BRMPS	2xdaily	0.37	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U500_2	0.009483667017913594	U500	week1	Winter2018	BRMPS	2xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U541_2	0.00935672514619883	U541	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U129_3	0.00933609958506224	U129	week1	Winter2016	BRMPS	2xdaily	0.6	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U535_1	0.009324009324009324	U535	week1	Winter2018	BRMPS	2xdaily	0.31	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U151_3	0.009307135470527405	U151	week1	Winter2016	BRMPS	2xdaily	0.58	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U127_4	0.009287925696594427	U127	week1	Winter2016	BRMPS	2xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U546_5	0.009216589861751152	U546	week3	Winter2018	BRMPS	2xdaily	0.23	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U276_4	0.008733624454148471	U276	week3	Fall2016	BRMPS	1xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U545_5	0.008728179551122194	U545	week3	Winter2018	BRMPS	2xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U231_3	0.008602150537634409	U231	week1	Fall2016	BRMPS	1xdaily	0.55	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U530_4	0.008565310492505354	U530	week3	Winter2018	BRMPS	2xdaily	0.26	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U184_8	0.008565310492505354	U184	week3	Winter2016	BRMPS	2xdaily	0.41	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U162_6	0.008492569002123142	U162	week3	Winter2016	BRMPS	2xdaily	0.39	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U165_4	0.008307372793354102	U165	week1	Winter2016	BRMPS	2xdaily	0.42	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U247_5	0.008264462809917356	U247	week3	Fall2016	BRMPS	1xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U523_5	0.00823529411764706	U523	week3	Winter2018	BRMPS	2xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U296_5	0.008105369807497468	U296	week3	Fall2016	BRMPS	1xdaily	0.54	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U214_4	0.008027522935779817	U214	week3	Fall2016	BRMPS	1xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U149_1	0.007989347536617843	U149	week1	Winter2016	BRMPS	2xdaily	0.84	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U166_7	0.007683863885839737	U166	week3	Winter2016	BRMPS	2xdaily	0.4	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U500_3	0.007641921397379912	U500	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U541_5	0.007625272331154684	U541	week3	Winter2018	BRMPS	2xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U188_4	0.007543103448275862	U188	week1	Winter2016	BRMPS	2xdaily	0.39	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U132_5	0.007518796992481203	U132	week3	Winter2016	BRMPS	2xdaily	0.55	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U545_1	0.007470651013874066	U545	week1	Winter2018	BRMPS	2xdaily	0.2	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U530_5	0.007454739084132056	U530	week3	Winter2018	BRMPS	2xdaily	0.35	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U250_5	0.007423117709437964	U250	week3	Fall2016	BRMPS	1xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U186_3	0.007399577167019027	U186	week1	Winter2016	BRMPS	2xdaily	0.29	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U186_1	0.007368421052631579	U186	week1	Winter2016	BRMPS	2xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U581_1	0.007360672975814932	U581	week1	Winter2018	BRMPS	2xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U529_6	0.0073145245559038665	U529	week3	Winter2018	BRMPS	2xdaily	0.59	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U129_2	0.0072992700729927005	U129	week1	Winter2016	BRMPS	2xdaily	0.61	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U521_2	0.007276507276507277	U521	week1	Winter2018	BRMPS	2xdaily	0.37	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U127_1	0.007246376811594203	U127	week1	Winter2016	BRMPS	2xdaily	0.1	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U184_1	0.007150153217568948	U184	week1	Winter2016	BRMPS	2xdaily	0.43	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U185_5	0.0070838252656434475	U185	week3	Winter2016	BRMPS	2xdaily	0.33	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U545_6	0.007075471698113208	U545	week3	Winter2018	BRMPS	2xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U268_3	0.007070707070707071	U268	week1	Fall2016	BRMPS	1xdaily	0.77	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U161_8	0.007049345417925478	U161	week3	Winter2016	BRMPS	2xdaily	0.42	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U574_6	0.00683371298405467	U574	week3	Winter2018	BRMPS	2xdaily	0.26	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U545_2	0.006779661016949152	U545	week1	Winter2018	BRMPS	2xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U509_6	0.006764374295377677	U509	week3	Winter2018	BRMPS	2xdaily	0.37	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U149_1	0.006657789613848202	U149	week1	Winter2016	BRMPS	2xdaily	0.84	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U166_6	0.006615214994487321	U166	week3	Winter2016	BRMPS	2xdaily	0.17	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-121:U280-7_S371_L001_001	U248_3	0.006596306068601583	U248	week1	Fall2016	BRMPS	1xdaily	0.74	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae/Ruminococcaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U509_5	0.006507592190889371	U509	week3	Winter2018	BRMPS	2xdaily	0.43	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U509_5	0.006507592190889371	U509	week3	Winter2018	BRMPS	2xdaily	0.43	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U543_6	0.006493506493506494	U543	week3	Winter2018	BRMPS	2xdaily	0.61	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U300_1	0.006486486486486486	U300	week1	Fall2016	BRMPS	1xdaily	0.63	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U214_6	0.00644468313641246	U214	week3	Fall2016	BRMPS	1xdaily	0.53	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U501_1	0.006423982869379015	U501	week1	Winter2018	BRMPS	2xdaily	0.3	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U543_5	0.00641025641025641	U543	week3	Winter2018	BRMPS	2xdaily	0.56	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U545_1	0.0064034151547491995	U545	week1	Winter2018	BRMPS	2xdaily	0.2	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U247_6	0.006389776357827476	U247	week3	Fall2016	BRMPS	1xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U574_1	0.006389776357827476	U574	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U186_6	0.006355932203389831	U186	week3	Winter2016	BRMPS	2xdaily	0.45	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U535_4	0.006342494714587738	U535	week3	Winter2018	BRMPS	2xdaily	0.59	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U262_1	0.0062827225130890054	U262	week1	Fall2016	BRMPS	1xdaily	0.56	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U529_4	0.006256517205422315	U529	week3	Winter2018	BRMPS	2xdaily	0.46	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U184_5	0.006230529595015576	U184	week3	Winter2016	BRMPS	2xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U529_3	0.006198347107438017	U529	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U523_4	0.00585480093676815	U523	week3	Winter2018	BRMPS	2xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U259_5	0.005747126436781609	U259	week3	Fall2016	BRMPS	1xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U535_2	0.005636978579481398	U535	week1	Winter2018	BRMPS	2xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U509_6	0.005636978579481398	U509	week3	Winter2018	BRMPS	2xdaily	0.37	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U300_2	0.0056179775280898875	U300	week1	Fall2016	BRMPS	1xdaily	0.84	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U300_2	0.0056179775280898875	U300	week1	Fall2016	BRMPS	1xdaily	0.84	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U574_2	0.005574136008918618	U574	week1	Winter2018	BRMPS	2xdaily	0.39	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U259_4	0.005517241379310344	U259	week3	Fall2016	BRMPS	1xdaily	0.6	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U261_1	0.005488474204171241	U261	week1	Fall2016	BRMPS	1xdaily	0.6	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U509_2	0.005482456140350877	U509	week1	Winter2018	BRMPS	2xdaily	0.34	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U259_6	0.005442176870748299	U259	week3	Fall2016	BRMPS	1xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U273_1	0.0054288816503800215	U273	week1	Fall2016	BRMPS	1xdaily	0.3	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U271_6	0.005405405405405406	U271	week3	Fall2016	BRMPS	1xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U214_2	0.005376344086021506	U214	week1	Fall2016	BRMPS	1xdaily	0.55	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U509_4	0.0053475935828877	U509	week3	Winter2018	BRMPS	2xdaily	0.42	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U509_4	0.0053475935828877	U509	week3	Winter2018	BRMPS	2xdaily	0.42	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U247_6	0.005324813631522897	U247	week3	Fall2016	BRMPS	1xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U261_2	0.005313496280552604	U261	week1	Fall2016	BRMPS	1xdaily	0.59	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-121:U280-7_S371_L001_001	U248_2	0.005291005291005291	U248	week1	Fall2016	BRMPS	1xdaily	0.53	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae/Ruminococcaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U186_4	0.005291005291005291	U186	week1	Winter2016	BRMPS	2xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-86:U441-1_S146_L001_001	U529_5	0.005263157894736842	U529	week3	Winter2018	BRMPS	2xdaily	0.42	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
sv-130:U387-2_S367_L001_001	U127_3	0.005235602094240838	U127	week1	Winter2016	BRMPS	2xdaily	0.41	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae/Eubacteriaceae	Eubacterium
